Zeit von [CET/CEST],Zeit bis [CET/CEST],Leistung [MW],demand1,time
24.07.2022 21:00:00,24.07.2022 22:00:00,6003.5,7373.151519574175,"(2040, 4917)"
24.07.2022 22:00:00,24.07.2022 23:00:00,5917.2,7267.196717032967,"(2040, 4918)"
24.07.2022 23:00:00,25.07.2022 00:00:00,5527.4,6788.496303800365,"(2040, 4919)"
25.07.2022 00:00:00,25.07.2022 01:00:00,5354.5,6576.179189560439,"(2040, 4920)"
25.07.2022 01:00:00,25.07.2022 02:00:00,5078.0,6236.62219551282,"(2040, 4921)"
25.07.2022 02:00:00,25.07.2022 03:00:00,5006.8,6149.205499084249,"(2040, 4922)"
25.07.2022 03:00:00,25.07.2022 04:00:00,4913.5,6034.645286744505,"(2040, 4923)"
25.07.2022 04:00:00,25.07.2022 05:00:00,5073.5,6231.182566391941,"(2040, 4924)"
25.07.2022 05:00:00,25.07.2022 06:00:00,5613.1,6893.941826350732,"(2040, 4925)"
25.07.2022 06:00:00,25.07.2022 07:00:00,6428.5,7895.443080357141,"(2040, 4926)"
25.07.2022 07:00:00,25.07.2022 08:00:00,7086.0,8703.020982142856,"(2040, 4927)"
25.07.2022 08:00:00,25.07.2022 09:00:00,7484.5,9192.50128205128,"(2040, 4928)"
25.07.2022 09:00:00,25.07.2022 10:00:00,7642.5,9386.601433722528,"(2040, 4929)"
25.07.2022 10:00:00,25.07.2022 11:00:00,7741.2,9507.8701510989,"(2040, 4930)"
25.07.2022 11:00:00,25.07.2022 12:00:00,7812.8,9595.855173992673,"(2040, 4931)"
25.07.2022 12:00:00,25.07.2022 13:00:00,7651.2,9397.418241758241,"(2040, 4932)"
25.07.2022 13:00:00,25.07.2022 14:00:00,7654.0,9400.901087454211,"(2040, 4933)"
25.07.2022 14:00:00,25.07.2022 15:00:00,7561.3,9287.08709592491,"(2040, 4934)"
25.07.2022 15:00:00,25.07.2022 16:00:00,7559.0,9284.305408653845,"(2040, 4935)"
25.07.2022 16:00:00,25.07.2022 17:00:00,7553.8,9277.961767399267,"(2040, 4936)"
25.07.2022 17:00:00,25.07.2022 18:00:00,7632.9,9375.160101304944,"(2040, 4937)"
25.07.2022 18:00:00,25.07.2022 19:00:00,7614.9,9353.095065247251,"(2040, 4938)"
25.07.2022 19:00:00,25.07.2022 20:00:00,7521.0,9237.804275412087,"(2040, 4939)"
25.07.2022 20:00:00,25.07.2022 21:00:00,7288.8,8952.642142857143,"(2040, 4940)"
25.07.2022 21:00:00,25.07.2022 22:00:00,7026.8,8630.874622252746,"(2040, 4941)"
25.07.2022 22:00:00,25.07.2022 23:00:00,6718.4,8252.111666666666,"(2040, 4942)"
25.07.2022 23:00:00,26.07.2022 00:00:00,6148.8,7552.515576923077,"(2040, 4943)"
26.07.2022 00:00:00,26.07.2022 01:00:00,5875.9,7217.348598901098,"(2040, 4944)"
26.07.2022 01:00:00,26.07.2022 02:00:00,5570.5,6842.258668154762,"(2040, 4945)"
26.07.2022 02:00:00,26.07.2022 03:00:00,5428.2,6667.502300824175,"(2040, 4946)"
26.07.2022 03:00:00,26.07.2022 04:00:00,5376.2,6603.661047390109,"(2040, 4947)"
26.07.2022 04:00:00,26.07.2022 05:00:00,5522.4,6783.272142857142,"(2040, 4948)"
26.07.2022 05:00:00,26.07.2022 06:00:00,5967.4,7329.908517628204,"(2040, 4949)"
26.07.2022 06:00:00,26.07.2022 07:00:00,6664.0,8185.598076923077,"(2040, 4950)"
26.07.2022 07:00:00,26.07.2022 08:00:00,7440.4,9139.316884157508,"(2040, 4951)"
26.07.2022 08:00:00,26.07.2022 09:00:00,7960.4,9778.097564102562,"(2040, 4952)"
26.07.2022 09:00:00,26.07.2022 10:00:00,8126.6,9982.294598214286,"(2040, 4953)"
26.07.2022 10:00:00,26.07.2022 11:00:00,8331.4,10233.907996794871,"(2040, 4954)"
26.07.2022 11:00:00,26.07.2022 12:00:00,8401.5,10320.06369333791,"(2040, 4955)"
26.07.2022 12:00:00,26.07.2022 13:00:00,8126.6,9982.434134615385,"(2040, 4956)"
26.07.2022 13:00:00,26.07.2022 14:00:00,7952.4,9768.498399725273,"(2040, 4957)"
26.07.2022 14:00:00,26.07.2022 15:00:00,7856.1,9650.251225961538,"(2040, 4958)"
26.07.2022 15:00:00,26.07.2022 16:00:00,7752.5,9523.035757211537,"(2040, 4959)"
26.07.2022 16:00:00,26.07.2022 17:00:00,7601.1,9337.102142857142,"(2040, 4960)"
26.07.2022 17:00:00,26.07.2022 18:00:00,7574.9,9304.961724473444,"(2040, 4961)"
26.07.2022 18:00:00,26.07.2022 19:00:00,7416.7,9110.672242445055,"(2040, 4962)"
26.07.2022 19:00:00,26.07.2022 20:00:00,7191.4,8833.954943910254,"(2040, 4963)"
26.07.2022 20:00:00,26.07.2022 21:00:00,6866.3,8434.639631410257,"(2040, 4964)"
26.07.2022 21:00:00,26.07.2022 22:00:00,6558.4,8056.449368131867,"(2040, 4965)"
26.07.2022 22:00:00,26.07.2022 23:00:00,6274.0,7707.123511904762,"(2040, 4966)"
26.07.2022 23:00:00,27.07.2022 00:00:00,5736.1,7046.387815361722,"(2040, 4967)"
27.07.2022 00:00:00,27.07.2022 01:00:00,5469.6,6719.042967032967,"(2040, 4968)"
27.07.2022 01:00:00,27.07.2022 02:00:00,5172.2,6353.736278617216,"(2040, 4969)"
27.07.2022 02:00:00,27.07.2022 03:00:00,5123.4,6293.817740384615,"(2040, 4970)"
27.07.2022 03:00:00,27.07.2022 04:00:00,5002.2,6144.95877403846,"(2040, 4971)"
27.07.2022 04:00:00,27.07.2022 05:00:00,5100.4,6265.621877289376,"(2040, 4972)"
27.07.2022 05:00:00,27.07.2022 06:00:00,5566.6,6838.36037202381,"(2040, 4973)"
27.07.2022 06:00:00,27.07.2022 07:00:00,6381.4,7839.348289835163,"(2040, 4974)"
27.07.2022 07:00:00,27.07.2022 08:00:00,7015.1,8617.868869619964,"(2040, 4975)"
27.07.2022 08:00:00,27.07.2022 09:00:00,7478.8,9187.555128205127,"(2040, 4976)"
27.07.2022 09:00:00,27.07.2022 10:00:00,7606.7,9344.72123798077,"(2040, 4977)"
27.07.2022 10:00:00,27.07.2022 11:00:00,7850.1,9643.779557005495,"(2040, 4978)"
27.07.2022 11:00:00,27.07.2022 12:00:00,8036.2,9872.447782738094,"(2040, 4979)"
27.07.2022 12:00:00,27.07.2022 13:00:00,7872.2,9671.019326923077,"(2040, 4980)"
27.07.2022 13:00:00,27.07.2022 14:00:00,7859.8,9655.83087797619,"(2040, 4981)"
27.07.2022 14:00:00,27.07.2022 15:00:00,7778.2,9555.62910485348,"(2040, 4982)"
27.07.2022 15:00:00,27.07.2022 16:00:00,7731.2,9497.933186813187,"(2040, 4983)"
27.07.2022 16:00:00,27.07.2022 17:00:00,7582.8,9315.66423076923,"(2040, 4984)"
27.07.2022 17:00:00,27.07.2022 18:00:00,7375.9,9061.524491185897,"(2040, 4985)"
27.07.2022 18:00:00,27.07.2022 19:00:00,7177.0,8817.210679945054,"(2040, 4986)"
27.07.2022 19:00:00,27.07.2022 20:00:00,6984.5,8580.75726591117,"(2040, 4987)"
27.07.2022 20:00:00,27.07.2022 21:00:00,6684.7,8212.478390567765,"(2040, 4988)"
27.07.2022 21:00:00,27.07.2022 22:00:00,6423.9,7892.109699519229,"(2040, 4989)"
27.07.2022 22:00:00,27.07.2022 23:00:00,6151.1,7556.99530334249,"(2040, 4990)"
27.07.2022 23:00:00,28.07.2022 00:00:00,5648.0,6938.9391025641025,"(2040, 4991)"
28.07.2022 00:00:00,28.07.2022 01:00:00,5431.5,6672.985714285714,"(2040, 4992)"
28.07.2022 01:00:00,28.07.2022 02:00:00,5186.8,6372.383972069597,"(2040, 4993)"
28.07.2022 02:00:00,28.07.2022 03:00:00,5107.2,6274.618461538461,"(2040, 4994)"
28.07.2022 03:00:00,28.07.2022 04:00:00,5007.8,6152.525985576923,"(2040, 4995)"
28.07.2022 04:00:00,28.07.2022 05:00:00,5114.4,6283.522802197802,"(2040, 4996)"
28.07.2022 05:00:00,28.07.2022 06:00:00,5614.2,6897.606377060439,"(2040, 4997)"
28.07.2022 06:00:00,28.07.2022 07:00:00,6400.4,7863.568365384615,"(2040, 4998)"
28.07.2022 07:00:00,28.07.2022 08:00:00,7016.0,8619.938232600733,"(2040, 4999)"
28.07.2022 08:00:00,28.07.2022 09:00:00,7226.0,8877.988003663002,"(2040, 5000)"
28.07.2022 09:00:00,28.07.2022 10:00:00,7350.8,9031.36150412088,"(2040, 5001)"
28.07.2022 10:00:00,28.07.2022 11:00:00,7410.5,9104.752707188643,"(2040, 5002)"
28.07.2022 11:00:00,28.07.2022 12:00:00,7382.8,9070.761948260073,"(2040, 5003)"
28.07.2022 12:00:00,28.07.2022 13:00:00,7253.6,8912.063901098902,"(2040, 5004)"
28.07.2022 13:00:00,28.07.2022 14:00:00,7165.7,8804.107447916665,"(2040, 5005)"
28.07.2022 14:00:00,28.07.2022 15:00:00,7095.8,8718.26571657509,"(2040, 5006)"
28.07.2022 15:00:00,28.07.2022 16:00:00,7071.8,8688.818554258241,"(2040, 5007)"
28.07.2022 16:00:00,28.07.2022 17:00:00,7104.4,8728.913443223442,"(2040, 5008)"
28.07.2022 17:00:00,28.07.2022 18:00:00,7179.1,8820.735658768315,"(2040, 5009)"
28.07.2022 18:00:00,28.07.2022 19:00:00,7246.9,8904.080875686812,"(2040, 5010)"
28.07.2022 19:00:00,28.07.2022 20:00:00,7128.2,8758.278016254577,"(2040, 5011)"
28.07.2022 20:00:00,28.07.2022 21:00:00,6845.6,8411.09217948718,"(2040, 5012)"
28.07.2022 21:00:00,28.07.2022 22:00:00,6601.5,8111.207735233515,"(2040, 5013)"
28.07.2022 22:00:00,28.07.2022 23:00:00,6314.3,7758.363641254579,"(2040, 5014)"
28.07.2022 23:00:00,29.07.2022 00:00:00,5801.4,7128.197977335164,"(2040, 5015)"
29.07.2022 00:00:00,29.07.2022 01:00:00,5543.8,6811.715796703296,"(2040, 5016)"
29.07.2022 01:00:00,29.07.2022 02:00:00,5280.7,6488.472737522893,"(2040, 5017)"
29.07.2022 02:00:00,29.07.2022 03:00:00,5170.5,6353.097991071428,"(2040, 5018)"
29.07.2022 03:00:00,29.07.2022 04:00:00,5050.9,6206.171959134614,"(2040, 5019)"
29.07.2022 04:00:00,29.07.2022 05:00:00,5102.2,6269.2348031135525,"(2040, 5020)"
29.07.2022 05:00:00,29.07.2022 06:00:00,5510.8,6771.3261103479845,"(2040, 5021)"
29.07.2022 06:00:00,29.07.2022 07:00:00,6283.5,7720.807469093405,"(2040, 5022)"
29.07.2022 07:00:00,29.07.2022 08:00:00,6945.5,8534.275174565018,"(2040, 5023)"
29.07.2022 08:00:00,29.07.2022 09:00:00,7392.1,9083.07672161172,"(2040, 5024)"
29.07.2022 09:00:00,29.07.2022 10:00:00,7594.0,9331.205734890109,"(2040, 5025)"
29.07.2022 10:00:00,29.07.2022 11:00:00,7741.3,9512.246434294872,"(2040, 5026)"
29.07.2022 11:00:00,29.07.2022 12:00:00,7771.9,9549.891156707874,"(2040, 5027)"
29.07.2022 12:00:00,29.07.2022 13:00:00,7485.3,9197.76801510989,"(2040, 5028)"
29.07.2022 13:00:00,29.07.2022 14:00:00,7193.2,8838.883285256408,"(2040, 5029)"
29.07.2022 14:00:00,29.07.2022 15:00:00,7058.8,8673.775224358975,"(2040, 5030)"
29.07.2022 15:00:00,29.07.2022 16:00:00,7076.5,8695.56529017857,"(2040, 5031)"
29.07.2022 16:00:00,29.07.2022 17:00:00,7081.0,8701.135393772893,"(2040, 5032)"
29.07.2022 17:00:00,29.07.2022 18:00:00,7058.3,8673.28202323718,"(2040, 5033)"
29.07.2022 18:00:00,29.07.2022 19:00:00,6966.3,8560.271734203296,"(2040, 5034)"
29.07.2022 19:00:00,29.07.2022 20:00:00,6782.9,8334.946469207875,"(2040, 5035)"
29.07.2022 20:00:00,29.07.2022 21:00:00,6478.3,7960.685725732601,"(2040, 5036)"
29.07.2022 21:00:00,29.07.2022 22:00:00,6189.1,7605.345461881868,"(2040, 5037)"
29.07.2022 22:00:00,29.07.2022 23:00:00,5950.4,7312.058040293039,"(2040, 5038)"
29.07.2022 23:00:00,30.07.2022 00:00:00,5516.4,6778.775350274725,"(2040, 5039)"
30.07.2022 00:00:00,30.07.2022 01:00:00,5253.0,6455.128846153845,"(2040, 5040)"
30.07.2022 01:00:00,30.07.2022 02:00:00,4993.7,6136.517619619963,"(2040, 5041)"
30.07.2022 02:00:00,30.07.2022 03:00:00,4883.5,6001.126093177655,"(2040, 5042)"
30.07.2022 03:00:00,30.07.2022 04:00:00,4722.9,5803.798593749999,"(2040, 5043)"
30.07.2022 04:00:00,30.07.2022 05:00:00,4726.4,5808.126666666666,"(2040, 5044)"
30.07.2022 05:00:00,30.07.2022 06:00:00,4915.2,6040.165274725274,"(2040, 5045)"
30.07.2022 06:00:00,30.07.2022 07:00:00,5278.3,6486.399914148352,"(2040, 5046)"
30.07.2022 07:00:00,30.07.2022 08:00:00,5696.7,7000.596117788461,"(2040, 5047)"
30.07.2022 08:00:00,30.07.2022 09:00:00,6221.8,7645.9198809523805,"(2040, 5048)"
30.07.2022 09:00:00,30.07.2022 10:00:00,6574.3,8079.141917925825,"(2040, 5049)"
30.07.2022 10:00:00,30.07.2022 11:00:00,6714.3,8251.226019917582,"(2040, 5050)"
30.07.2022 11:00:00,30.07.2022 12:00:00,6746.2,8290.466649496335,"(2040, 5051)"
30.07.2022 12:00:00,30.07.2022 13:00:00,6504.0,7992.862087912088,"(2040, 5052)"
30.07.2022 13:00:00,30.07.2022 14:00:00,6311.6,7756.454997710623,"(2040, 5053)"
30.07.2022 14:00:00,30.07.2022 15:00:00,6178.5,7592.9210336538445,"(2040, 5054)"
30.07.2022 15:00:00,30.07.2022 16:00:00,6089.3,7483.335661057692,"(2040, 5055)"
30.07.2022 16:00:00,30.07.2022 17:00:00,5992.7,7364.655128205127,"(2040, 5056)"
30.07.2022 17:00:00,30.07.2022 18:00:00,5992.0,7363.829166666666,"(2040, 5057)"
30.07.2022 18:00:00,30.07.2022 19:00:00,5970.4,7337.318159340658,"(2040, 5058)"
30.07.2022 19:00:00,30.07.2022 20:00:00,5892.6,7241.739639423076,"(2040, 5059)"
30.07.2022 20:00:00,30.07.2022 21:00:00,5787.7,7112.85539606227,"(2040, 5060)"
30.07.2022 21:00:00,30.07.2022 22:00:00,5646.6,6939.481370192308,"(2040, 5061)"
30.07.2022 22:00:00,30.07.2022 23:00:00,5523.3,6787.981432005495,"(2040, 5062)"
30.07.2022 23:00:00,31.07.2022 00:00:00,5120.4,6292.857891483516,"(2040, 5063)"
31.07.2022 00:00:00,31.07.2022 01:00:00,4881.5,5999.283035714285,"(2040, 5064)"
31.07.2022 01:00:00,31.07.2022 02:00:00,4621.9,5680.265368017399,"(2040, 5065)"
31.07.2022 02:00:00,31.07.2022 03:00:00,4541.7,5581.726425137362,"(2040, 5066)"
31.07.2022 03:00:00,31.07.2022 04:00:00,4470.8,5494.616270604395,"(2040, 5067)"
31.07.2022 04:00:00,31.07.2022 05:00:00,4448.9,5467.726618589743,"(2040, 5068)"
31.07.2022 05:00:00,31.07.2022 06:00:00,4551.3,5593.602924107143,"(2040, 5069)"
31.07.2022 06:00:00,31.07.2022 07:00:00,4678.4,5749.837142857142,"(2040, 5070)"
31.07.2022 07:00:00,31.07.2022 08:00:00,4900.6,6022.952959020146,"(2040, 5071)"
31.07.2022 08:00:00,31.07.2022 09:00:00,5164.8,6347.690549450549,"(2040, 5072)"
31.07.2022 09:00:00,31.07.2022 10:00:00,5361.0,6588.85678228022,"(2040, 5073)"
31.07.2022 10:00:00,31.07.2022 11:00:00,5616.0,6902.2928571428565,"(2040, 5074)"
31.07.2022 11:00:00,31.07.2022 12:00:00,5813.7,7145.307487980768,"(2040, 5075)"
31.07.2022 12:00:00,31.07.2022 13:00:00,5665.2,6962.826510989011,"(2040, 5076)"
31.07.2022 13:00:00,31.07.2022 14:00:00,5514.3,6777.394095123626,"(2040, 5077)"
31.07.2022 14:00:00,31.07.2022 15:00:00,5464.3,6715.972473672162,"(2040, 5078)"
31.07.2022 15:00:00,31.07.2022 16:00:00,5394.0,6629.600171703296,"(2040, 5079)"
31.07.2022 16:00:00,31.07.2022 17:00:00,5444.9,6692.190966117215,"(2040, 5080)"
31.07.2022 17:00:00,31.07.2022 18:00:00,5607.4,6891.947762133699,"(2040, 5081)"
31.07.2022 18:00:00,31.07.2022 19:00:00,5709.0,7016.855048076923,"(2040, 5082)"
31.07.2022 19:00:00,31.07.2022 20:00:00,5706.6,7013.937901785714,"(2040, 5083)"
31.07.2022 20:00:00,31.07.2022 21:00:00,5687.0,6989.880242673992,"(2040, 5084)"
31.07.2022 21:00:00,31.07.2022 22:00:00,5623.1,6911.373064903846,"(2040, 5085)"
31.07.2022 22:00:00,31.07.2022 23:00:00,5518.1,6782.348758012819,"(2040, 5086)"
31.07.2022 23:00:00,01.08.2022 00:00:00,5168.5,6352.681682119963,"(2040, 5087)"
01.08.2022 00:00:00,01.08.2022 01:00:00,4919.4,6046.537252747252,"(2040, 5088)"
01.08.2022 01:00:00,01.08.2022 02:00:00,4698.8,5775.420080128205,"(2040, 5089)"
01.08.2022 02:00:00,01.08.2022 03:00:00,4636.7,5699.117855998168,"(2040, 5090)"
01.08.2022 03:00:00,01.08.2022 04:00:00,4559.9,5604.746591689559,"(2040, 5091)"
01.08.2022 04:00:00,01.08.2022 05:00:00,4717.3,5798.239919871795,"(2040, 5092)"
01.08.2022 05:00:00,01.08.2022 06:00:00,5244.8,6446.643278388278,"(2040, 5093)"
01.08.2022 06:00:00,01.08.2022 07:00:00,6067.8,7458.268042582418,"(2040, 5094)"
01.08.2022 07:00:00,01.08.2022 08:00:00,6736.4,8280.119777930402,"(2040, 5095)"
01.08.2022 08:00:00,01.08.2022 09:00:00,7170.4,8813.616666666665,"(2040, 5096)"
01.08.2022 09:00:00,01.08.2022 10:00:00,7346.5,9030.114963942307,"(2040, 5097)"
01.08.2022 10:00:00,01.08.2022 11:00:00,7404.2,9101.080588369963,"(2040, 5098)"
01.08.2022 11:00:00,01.08.2022 12:00:00,7446.3,9152.871605425824,"(2040, 5099)"
01.08.2022 12:00:00,01.08.2022 13:00:00,7326.8,9006.02607142857,"(2040, 5100)"
01.08.2022 13:00:00,01.08.2022 14:00:00,7351.5,9036.429129464284,"(2040, 5101)"
01.08.2022 14:00:00,01.08.2022 15:00:00,7323.8,9002.42233745421,"(2040, 5102)"
01.08.2022 15:00:00,01.08.2022 16:00:00,7230.0,8887.164663461537,"(2040, 5103)"
01.08.2022 16:00:00,01.08.2022 17:00:00,7109.8,8739.454706959707,"(2040, 5104)"
01.08.2022 17:00:00,01.08.2022 18:00:00,7087.3,8711.837990499085,"(2040, 5105)"
01.08.2022 18:00:00,01.08.2022 19:00:00,7032.6,8644.640006868132,"(2040, 5106)"
01.08.2022 19:00:00,01.08.2022 20:00:00,6883.8,8461.770889423076,"(2040, 5107)"
01.08.2022 20:00:00,01.08.2022 21:00:00,6734.4,8278.162527472527,"(2040, 5108)"
01.08.2022 21:00:00,01.08.2022 22:00:00,6443.9,7921.10654017857,"(2040, 5109)"
01.08.2022 22:00:00,01.08.2022 23:00:00,6115.8,7517.827548076923,"(2040, 5110)"
01.08.2022 23:00:00,02.08.2022 00:00:00,5584.3,6864.514838026556,"(2040, 5111)"
02.08.2022 00:00:00,02.08.2022 01:00:00,5303.1,6518.8793818681315,"(2040, 5112)"
02.08.2022 01:00:00,02.08.2022 02:00:00,5065.3,6226.590762934982,"(2040, 5113)"
02.08.2022 02:00:00,02.08.2022 03:00:00,4987.1,6130.490864239927,"(2040, 5114)"
02.08.2022 03:00:00,02.08.2022 04:00:00,4886.9,6007.346011332416,"(2040, 5115)"
02.08.2022 04:00:00,02.08.2022 05:00:00,4979.4,6121.0824862637355,"(2040, 5116)"
02.08.2022 05:00:00,02.08.2022 06:00:00,5454.4,6705.022243589742,"(2040, 5117)"
02.08.2022 06:00:00,02.08.2022 07:00:00,6214.9,7639.930470467031,"(2040, 5118)"
02.08.2022 07:00:00,02.08.2022 08:00:00,6877.3,8454.25323889652,"(2040, 5119)"
02.08.2022 08:00:00,02.08.2022 09:00:00,7268.0,8934.581684981684,"(2040, 5120)"
02.08.2022 09:00:00,02.08.2022 10:00:00,7387.1,9081.034074519232,"(2040, 5121)"
02.08.2022 10:00:00,02.08.2022 11:00:00,7428.5,9131.970014880952,"(2040, 5122)"
02.08.2022 11:00:00,02.08.2022 12:00:00,7545.1,9275.351383356227,"(2040, 5123)"
02.08.2022 12:00:00,02.08.2022 13:00:00,7329.9,9010.843413461538,"(2040, 5124)"
02.08.2022 13:00:00,02.08.2022 14:00:00,7279.1,8948.435267284798,"(2040, 5125)"
02.08.2022 14:00:00,02.08.2022 15:00:00,7134.3,8770.468732829671,"(2040, 5126)"
02.08.2022 15:00:00,02.08.2022 16:00:00,7039.6,8654.090679945055,"(2040, 5127)"
02.08.2022 16:00:00,02.08.2022 17:00:00,6941.2,8533.162948717947,"(2040, 5128)"
02.08.2022 17:00:00,02.08.2022 18:00:00,6915.2,8501.239432234432,"(2040, 5129)"
02.08.2022 18:00:00,02.08.2022 19:00:00,6948.3,8541.97086881868,"(2040, 5130)"
02.08.2022 19:00:00,02.08.2022 20:00:00,6815.7,8378.99657451923,"(2040, 5131)"
02.08.2022 20:00:00,02.08.2022 21:00:00,6639.7,8162.665986721611,"(2040, 5132)"
02.08.2022 21:00:00,02.08.2022 22:00:00,6374.2,7836.304014423076,"(2040, 5133)"
02.08.2022 22:00:00,02.08.2022 23:00:00,6090.8,7487.933026556776,"(2040, 5134)"
02.08.2022 23:00:00,03.08.2022 00:00:00,5568.0,6845.242857142856,"(2040, 5135)"
03.08.2022 00:00:00,03.08.2022 01:00:00,5292.7,6506.822115384614,"(2040, 5136)"
03.08.2022 01:00:00,03.08.2022 02:00:00,5039.7,6195.81387190934,"(2040, 5137)"
03.08.2022 02:00:00,03.08.2022 03:00:00,4937.5,6070.197315705128,"(2040, 5138)"
03.08.2022 03:00:00,03.08.2022 04:00:00,4836.0,5945.440178571428,"(2040, 5139)"
03.08.2022 04:00:00,03.08.2022 05:00:00,4964.0,6102.833424908425,"(2040, 5140)"
03.08.2022 05:00:00,03.08.2022 06:00:00,5403.8,6643.562608745421,"(2040, 5141)"
03.08.2022 06:00:00,03.08.2022 07:00:00,6156.8,7569.354285714286,"(2040, 5142)"
03.08.2022 07:00:00,03.08.2022 08:00:00,6691.6,8226.891719322344,"(2040, 5143)"
03.08.2022 08:00:00,03.08.2022 09:00:00,7049.7,8667.192980769229,"(2040, 5144)"
03.08.2022 09:00:00,03.08.2022 10:00:00,7183.4,8831.610408653845,"(2040, 5145)"
03.08.2022 10:00:00,03.08.2022 11:00:00,7303.7,8979.554698946886,"(2040, 5146)"
03.08.2022 11:00:00,03.08.2022 12:00:00,7388.0,9083.239858058607,"(2040, 5147)"
03.08.2022 12:00:00,03.08.2022 13:00:00,7218.0,8874.273214285715,"(2040, 5148)"
03.08.2022 13:00:00,03.08.2022 14:00:00,7128.1,8763.78517227564,"(2040, 5149)"
03.08.2022 14:00:00,03.08.2022 15:00:00,7033.1,8647.02577495421,"(2040, 5150)"
03.08.2022 15:00:00,03.08.2022 16:00:00,6971.9,8571.821763392856,"(2040, 5151)"
03.08.2022 16:00:00,03.08.2022 17:00:00,6960.7,8558.09141025641,"(2040, 5152)"
03.08.2022 17:00:00,03.08.2022 18:00:00,7037.0,8651.941557921245,"(2040, 5153)"
03.08.2022 18:00:00,03.08.2022 19:00:00,7153.6,8795.341373626374,"(2040, 5154)"
03.08.2022 19:00:00,03.08.2022 20:00:00,7079.4,8704.153094093404,"(2040, 5155)"
03.08.2022 20:00:00,03.08.2022 21:00:00,6850.4,8422.635805860806,"(2040, 5156)"
03.08.2022 21:00:00,03.08.2022 22:00:00,6614.8,8133.001092032967,"(2040, 5157)"
03.08.2022 22:00:00,03.08.2022 23:00:00,6318.0,7768.116964285714,"(2040, 5158)"
03.08.2022 23:00:00,04.08.2022 00:00:00,5718.9,7031.543353365384,"(2040, 5159)"
04.08.2022 00:00:00,04.08.2022 01:00:00,5375.8,6609.723324175824,"(2040, 5160)"
04.08.2022 01:00:00,04.08.2022 02:00:00,5075.0,6239.908854166667,"(2040, 5161)"
04.08.2022 02:00:00,04.08.2022 03:00:00,4986.7,6131.369128891941,"(2040, 5162)"
04.08.2022 03:00:00,04.08.2022 04:00:00,4901.5,6026.639998282966,"(2040, 5163)"
04.08.2022 04:00:00,04.08.2022 05:00:00,4971.7,6112.9828731684975,"(2040, 5164)"
04.08.2022 05:00:00,04.08.2022 06:00:00,5436.7,6684.757465086996,"(2040, 5165)"
04.08.2022 06:00:00,04.08.2022 07:00:00,6235.2,7666.5980769230755,"(2040, 5166)"
04.08.2022 07:00:00,04.08.2022 08:00:00,6809.5,8372.7775555174,"(2040, 5167)"
04.08.2022 08:00:00,04.08.2022 09:00:00,7143.6,8783.61879120879,"(2040, 5168)"
04.08.2022 09:00:00,04.08.2022 10:00:00,7289.2,8962.687177197802,"(2040, 5169)"
04.08.2022 10:00:00,04.08.2022 11:00:00,7307.3,8984.984479166666,"(2040, 5170)"
04.08.2022 11:00:00,04.08.2022 12:00:00,7405.4,9105.649662316848,"(2040, 5171)"
04.08.2022 12:00:00,04.08.2022 13:00:00,7217.8,8875.018777472527,"(2040, 5172)"
04.08.2022 13:00:00,04.08.2022 14:00:00,7144.0,8784.315064102564,"(2040, 5173)"
04.08.2022 14:00:00,04.08.2022 15:00:00,7056.9,8677.256651785714,"(2040, 5174)"
04.08.2022 15:00:00,04.08.2022 16:00:00,6996.7,8603.27398866758,"(2040, 5175)"
04.08.2022 16:00:00,04.08.2022 17:00:00,7044.9,8662.581936813185,"(2040, 5176)"
04.08.2022 17:00:00,04.08.2022 18:00:00,7177.1,8825.179379006411,"(2040, 5177)"
04.08.2022 18:00:00,04.08.2022 19:00:00,7181.2,8830.261964285713,"(2040, 5178)"
04.08.2022 19:00:00,04.08.2022 20:00:00,7137.4,8776.444758470694,"(2040, 5179)"
04.08.2022 20:00:00,04.08.2022 21:00:00,6881.8,8462.187724358975,"(2040, 5180)"
04.08.2022 21:00:00,04.08.2022 22:00:00,6611.6,8129.974828296703,"(2040, 5181)"
04.08.2022 22:00:00,04.08.2022 23:00:00,6274.7,7715.740591804028,"(2040, 5182)"
04.08.2022 23:00:00,05.08.2022 00:00:00,5754.2,7075.736077152014,"(2040, 5183)"
05.08.2022 00:00:00,05.08.2022 01:00:00,5455.4,6708.3435164835155,"(2040, 5184)"
05.08.2022 01:00:00,05.08.2022 02:00:00,5182.7,6373.042080471611,"(2040, 5185)"
05.08.2022 02:00:00,05.08.2022 03:00:00,5073.8,6239.159397893773,"(2040, 5186)"
05.08.2022 03:00:00,05.08.2022 04:00:00,4946.3,6082.403281249999,"(2040, 5187)"
05.08.2022 04:00:00,05.08.2022 05:00:00,5050.9,6211.057502289376,"(2040, 5188)"
05.08.2022 05:00:00,05.08.2022 06:00:00,5466.7,6722.395232944138,"(2040, 5189)"
05.08.2022 06:00:00,05.08.2022 07:00:00,6258.6,7696.2296497252755,"(2040, 5190)"
05.08.2022 07:00:00,05.08.2022 08:00:00,6852.7,8426.836415407508,"(2040, 5191)"
05.08.2022 08:00:00,05.08.2022 09:00:00,7253.2,8919.37694139194,"(2040, 5192)"
05.08.2022 09:00:00,05.08.2022 10:00:00,7393.6,9092.071401098901,"(2040, 5193)"
05.08.2022 10:00:00,05.08.2022 11:00:00,7452.6,9164.667644230769,"(2040, 5194)"
